,Job_Role,Company,Location,Job Experience,Skills,Job_Description
474,Big Data Engineer,Danta Technologies,Hyderabad/Secunderabad,7-12,"Computer science, Change management, Shell scripting, SCALA, Agile, Application security, Apache, SSIS",. 1-2 years of work experience on cloud-native and cloud-agnostic Data Lake / Data ware...
475,Big Data Engineer,Metlife,Hyderabad/Secunderabad,1-4,"Computer science, Data analysis, Manager Quality Assurance, Data quality, Application development, Asset management, Informatica, Financial services",Building and Implementing data ingestion and curation process developed using Big data ...
476,Big Data Engineer,Fusion Plus Solutions,Hyderabad/Secunderabad,2-5,"Unix, Performance tuning, Core Java, Linux, RDBMS, MySQL, Shell scripting, PLSQL",Relevant Years of experience in Hadoop-2/3 yrs. Key Skills : Must have Development exp ...
477,Big Data Engineer,Spotflock Technologies,Hyderabad/Secunderabad,2-7,"Computer science, jQuery, Front end, Coding, Database design, Machine learning, Javascript, Agile","Bachelor s degree in Computer Science, Computer Engineering or related fieldMinimum of ..."
478,DW And Big Data Engineer,Anicalls,Hyderabad/Secunderabad,8-10,"Mining, Solution design, Data management, IT strategy, Cloud, Data analytics, Management, Oracle","Cloud Data Analytics (AWS, Oracle, Azure, Snowflake) Hands-on solution design experienc..."
479,"Big Data Engineer (Spark, SparkSQL)",Anicalls,Hyderabad/Secunderabad,5-9,"Core Java, spark, SCALA, flume, Agile, Workflow, Oracle, Teradata","2 to 5 years hands-on Experience on Spark Core, Spark-SQL, Scala-Programming, and Strea..."
480,Big Data Engineer,HyreFox Consultants Pvt Ltd,Hyderabad/Secunderabad,5-10,"spark, SCALA, big data, AWS, Python, data",Expertise with Spark / PySpark Candidate should be hands on with PySpark code and shoul...
481,Big Data Engineering Analyst,Databeat,Hyderabad/Secunderabad,2-7,"Data analysis, Automation, Data management, Data modeling, Hadoop, Data quality, big data, YARN",Conduct in-depth data analysis and modeling in Hive . Ability to use Data quality frame...
482,Big Data engineer,Skillety,Hyderabad/Secunderabad,2-5,"Linux, Production support, XML, Configuration management, Data processing, Troubleshooting, Data mining, Apache",Experience with batch and stream processing Minimum of 7 years of data experience - any...
483,GCP Data Engineer,TRH Consultancy Services,"Noida, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Coimbatore, Bangalore/Bengaluru",5-10,"Python, Java, DevOps, Bigquery, SQL scripting, SQL, Scripting, GCP",Good SQL Scripting SkillsGood Linux Command SkillsGood Understanding of GCP Products ( ...
484,GCP Data Engineer + Python,TRH Consultancy Services,"Noida, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Coimbatore, Bangalore/Bengaluru",5-10,"Python, Big Query, Terraform, GCP, Data lake, Data Modeling, Apache, API Development","Experience using Cloud platforms, GCP preferredExperience on Data Modeling, Data lake, ..."
485,Big Data Engineering Analyst DataBeat,Databeat,Hyderabad/Secunderabad,2-7,"Automation, Data analysis, Data management, Networking, Data modeling, Data quality, big data, YARN",Conduct in-depth data analysis and modeling in Hive . . Ability to use Data quality fra...
486,Azure Data Engineer With Big Data,Anicalls,Hyderabad/Secunderabad,8-12,"hive, Architecture, spark, SCALA, Cloud, Active directory, big data, Apache",Minimum 2 -3 years experience with multiple implementations . )
487,Lead Engineer 1 - Data Engineering,Pepsi Foods,Hyderabad/Secunderabad,5-7,"Enterprise architecture, MIS, Agile, FMCG, Continuous improvement, Teradata, Information technology, Analytics","Bachelor s degree in Computer Science, MIS, Business Management, or related field . 5+ ..."
488,"Data Engineer Integration, Data processing",Wipro,Bangalore/Bengaluru,5-9,"cloud, python, spark, cloud computing, plsql, advance sql, tableau, vlookup",Must have created accelerators or worked on processing cost and performance optimizatio...
489,"Senior Data Engineer (Spark, Scala or Python)",Walmart,Bangalore/Bengaluru,6-10,"Computer science, Networking, Coding, Information security, Pharmacy, Data processing, Business solutions, Information technology","Demonstrates up-to-date expertise and applies this to the development, execution, and i..."
490,Senior Finance Data Engineer 1,Cargill,Bangalore/Bengaluru,6-10,"Coding, Data structures, big data, SQL scripting, Application software, Information technology, Technical support, Reporting tools",". Other duties as assigned . 6 or more years of experience in SQL scripting, Spark, Sca..."
491,Sr. Data Engineer,Visa Inc,Bangalore/Bengaluru,2-3,"Db2, Coding, MySQL, Agile, Application development, Selenium, Business intelligence, Open source",Hands-on Programming Full-stack development contributes to the design of backend databa...
492,Senior Data Engineer - CTO - SDE,Tata Elxsi,"Pune, Chennai, Bangalore/Bengaluru, Trivandrum/Thiruvananthapuram",3-5,"Computer science, Selection process, GCP, Data processing, Labour, LCA, Information technology, Data warehousing","Bachelor s or master s degree in computer science, information technology, or a related..."
493,Senior Data Engineer,Fractal Analytics,"Mumbai, Gurgaon/Gurugram, Bangalore/Bengaluru",5-10,"Computer vision, Diagnostics, Artificial Intelligence, System integration, Application development, SDLC, Analytics, SQL",Good knowledge of Python and Spark are required . Good understanding of how to enable a...
494,Senior Data Engineer,Bayer,Bangalore/Bengaluru,5-7,"Simulation, Data modeling, SCALA, Data structures, Business intelligence, ANSI, Analytics, SQL","Experience with at least one cloud native data warehouse database, Bigquery, Redshift, ..."
495,Senior Associate - Data Engineering,Themathcompany,Bangalore/Bengaluru,3-7,"Computer science, Data analysis, Data migration, Data management, Data structures, Scheduling, QlikView, Business intelligence","As a data engineer, you ll have an opportunity to work on the universe of data and solv..."
496,Senior Data Engineer,Quality Engineering Software Technologies Pvt. Ltd.,Bangalore/Bengaluru,6-9,"Supply chain, ERP, Datastage, Informatica, SSIS, SQL, CRM, Python","A data engineer works on implementing complex data projects with a focus on collecting,..."
497,Senior Data Engineer,Technicolor Creative Studios,Bangalore/Bengaluru,6-11,"Data analysis, metadata, Data management, Postgresql, Issue resolution, Data quality, Distribution system, Analytics","Experience with master data, reference data and metadata with a wider business context ..."
498,Senior Data Engineer,Technicolor Animation Games,Bangalore/Bengaluru,3-6,"Data analysis, metadata, Data management, Postgresql, Issue resolution, Data quality, Distribution system, Analytics","Experience with master data, reference data and metadata with a wider business context ..."
499,Senior Data Engineer,Technicolor Games,Bangalore/Bengaluru,6-11,"Data analysis, metadata, Data management, Postgresql, Issue resolution, Data quality, Distribution system, Analytics","Experience with master data, reference data and metadata with a wider business context ..."
500,Senior Data Engineer,Technicolor,Bangalore/Bengaluru,6-8,"Data analysis, metadata, Data management, Postgresql, Issue resolution, Data quality, Distribution system, Analytics",Minimum 6 years experience of working as a Data Engineer or similar role . Highly profi...
501,Power Programmer - Senior Technologist Data Engineering,Infosys,Bangalore/Bengaluru,8-12,"Data Engineering, hive, spark, scala, oozie, kafka, hadoop, Senior","Providing solutions with minimum system requirements and in Agile Mode., Bachelor of En..."
502,Senior Data Engineer,Sony Corporation Of America,Bangalore/Bengaluru,3-6,"Computer science, Data modeling, MySQL, Support services, Data structures, Business intelligence, Project delivery, Open source","Experience with designing, developing, and supporting solutions using S3, Redshift, Dyn..."
503,Senior Azure Data Engineer,Vishanz Business Services,"Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Mumbai (All Areas)",6-11,"data analytics, Azure Databricks, Microsoft Azure, Spark, ETL Tool, Analytics, Data, Senior",We are looking for experienced data engineer with 8+ years of experience and relevant e...
504,Senior Data Engineer- GCP,Fractal Analytics,"Mumbai, Bangalore/Bengaluru",3-8,"Cloud computing, RDBMS, Project management, Datastage, Informatica, Data warehousing, SDLC, Analytics","As an Analytics Technology Engineer, you will work on the Technology team that helps de..."
505,Senior Data Engineer,Walmart,Bangalore/Bengaluru,4-8,"spark, System integration, SCALA, SEZ, Data quality, Business intelligence, Business solutions, Monitoring","Demonstrate up-to-date expertise and applies this to the development, execution, and im..."
506,Senior Azure Data Engineer,Credera,Hybrid - Hyderabad/Secunderabad,5-9,"Azure Data Factory, Azure Synapse, Azure Data Warehouse, Azure Data Lake, Data Lake, SQL Server, SQL Azure, Warehouse","Note : Looking for candidates who can join us early and currently located in Hyderabad,..."
507,Senior Data Engineer,Apexon,Hyderabad/Secunderabad,10-12,"Business transformation, GIT, Database Fundamentals, RDBMS, Agile development, Cloud, Quality engineering, Asset management",Requirements . - Bachelors Degree or master s degree in Computer Science - Must be extr...
508,Senior Data Engineer (Snowflake & DBT),Bilvantis Technologies,Hyderabad/Secunderabad,5-8,"Computer science, Data analysis, SSRS, Agile, Workflow, Healthcare, Test cases, SSIS","We are seeking a Data Engineer with experience in healthcare domain (claims, payments) ..."
509,Senior Data Engineer - BI,Bilvantis Technologies,Hyderabad/Secunderabad,3-6,"Computer science, Analytical skills, Performance tuning, Team leading, Finance, SSRS, Banking, Healthcare",. Bachelors degree in Computer Science or a related fieldBachelors degree in computer s...
510,Senior Data Engineer,Shyftlabs,Hyderabad/Secunderabad,4-6,"Data modeling, MySQL, Management, Oracle, Operations, Variance analysis, Data warehousing, SQL","Design, implement, and operate stable, scalable, low-cost solutions to flow data from p..."
511,Senior Data Engineer - Python,Indium Software,"Hyderabad/ Secunderabad, Telangana",8-11,"python, Pandas, sql, Senior, Data",8+ Years of experience • Must have hands-on experience with Python for Data Science inc...
512,Data Engineer - Senior Software Engineer,Paytm,Bangalore/Bengaluru,4-6,"NoSQL, cassandra, EDC, Debugging, SCALA, Product design, Analytics, Financial services",Minimum 4-6 years of experience in Big Data Skills that will help you succeed in this r...
513,Senior Data Engineer,Walmart,Bangalore/Bengaluru,7-8,"Unix, Product management, Computer science, Product engineering, Linux, Networking, GCP, Data structures","Demonstrates up-to-date expertise and applies this to the development, execution, and i..."
514,Senior Azure Data Engineer,vertexcs,Hyderabad/Secunderabad,8-13,"Automation, SQL database, Data modeling, Analytical, Agile, Software development life cycle, Data warehousing, Analytics","Experience in Analytics development, Report Development SQL Query writing skills . Good..."
515,"Senior Data Engineer, Platform DevOps Lead - Metadata",Bristol Myers Squibb,Hyderabad/Secunderabad,5-10,"Unix, Operational excellence, Data management, Information security, Problem management, Clinical trials, Continuous improvement, SDLC",Working with Us Challenging. Meaningful. Life-changing. Those aren t words that are usu...
516,"Senior Data Engineer, Platform DevOps Lead - Metadata",Bms Chemicals,Hyderabad/Secunderabad,8-13,"Unix, Operational excellence, Data management, Information security, Problem management, Clinical trials, Continuous improvement, SDLC","Lead a team of engineers to build, enhance and support technical platforms that meet th..."
517,Data Engineer,Elite Corporate Solutions,Bangalore/Bengaluru,3-6,"Unix, Core Java, Linux, MySQL, Shell scripting, Javascript, PLSQL, HTML",Full Stack Development background with Java and JavaScript/CSS/HTML Knowledge of ReactJ...
518,Data Engineer,Exxat Systems,Bangalore/Bengaluru,7-10,"Spark, ETL, Data Analytics, Python, Analytics, Data, Data Engineering","Knowledge of cloud-based data storage, compute services, and managed data services is v..."
519,Data Engineer,Calibo,"Pune, Bangalore/Bengaluru",5-8,"Maven, Cloud computing, metadata, Version control, Eclipse, Workflow, Data quality, Apache",Minimum 5+ years of experience in big data technologies High-level proficiency in any o...
520,"Data Engineering Manager, Client Ops - X Delivery",Boston Consulting Group,Bangalore/Bengaluru,10-13,"Automation, Team management, Data modeling, Consulting, Troubleshooting, Technical support, Analytics, SQL",As a part of BCG s X OPERATE team you will be working to accelerate a growing business ...
521,Data Engineer,Loyalytics Consulting,Bangalore/Bengaluru,4-5,"SAN, MS SQL, Data modeling, RDBMS, SOC, Consulting, Oracle, Business intelligence","Spark based platform such as Databricks, Hadoop experience 3+ years of on Cloud data so..."
522,Data Engineer,D4insight Tech,Bangalore/Bengaluru,7-12,"Hibernate, jQuery, Javascript, HTML, Informatica, WCF, Oracle, SQL",Bachelor s Degree (Computer Science) . Computer Programming background . Certifications...
523,Data Engineer,Cermati.com,Bangalore/Bengaluru,2-3,"Computer science, Linux, Coding, Debugging, Machine learning, DNS, OLAP, HTTP","Contribute to all aspects of the software development lifecycle including design, devel..."
524,Data Engineer,Growel Softech,Bangalore/Bengaluru,10-14,"Data Engineering, advanced analytics, python, java, spark, data modelling, airflow, data processing","Requirements:Bachelor's or Master's degree in Computer Science, Engineering, or a relat..."
525,Data Engineer,Wroots Global,"Pune, Maharashtra, Bangalore/Bengaluru",5-8,"Shell Scripting, PLSQL, Data Warehousing, SQL, Python, Scd, ETL, Data Engineering",Designation: Data Engineer- ETL/DWHJob Location: Bangalore /Pune Skill set required: • ...
526,Data Engineer,Autodesk,Bangalore/Bengaluru,2-6,"Automation, metadata, Data structures, Scrum, Open source, Analytics, SQL, Python","Maintain / develop data pipelines required for the extraction, transformation, cleaning..."
527,Data Engineer,D4insight Tech,Bangalore/Bengaluru,7-12,"Hibernate, MS SQL, jQuery, SAS, Informatica, WCF, Oracle, SQL",Education: Bachelors Degree (Computer Science) Computer Programming background Certific...
528,Data Engineer,Inference Labs,Bangalore/Bengaluru,2-3,"PDF, SQL, data engineering, data",Liaising with coworkers and clients to elucidate the requirements for each task. Concep...
529,Data Engineer - (5 - 10 Years),Cervello,Bangalore/Bengaluru(Indira Nagar),5-10,"GCP, DBT, Data Warehousing, Big Query/Snowflake, SQL, Airflow, Data Engineering, Query",Summary: Drive the best possible solutions for clients and work closely with a highly s...
530,Data Engineer - EnMasse,Tarento Technologies,Bangalore/Bengaluru,6-11,"GIS, Automation, Analytical, SQLite, Data structures, Data processing, Data quality, SQL",Proficiency in . SQL for querying and managing spatial data . Job Requirement GIS Pytho...
531,Data Engineer,Clairvoyant India,"Hybrid - Bangalore/ Bengaluru, Karnataka",4-7,"python, Pyspark, Hadoop, Spark, SQL, Data Engineering, Data",Must be able to integrate quickly into the team and work independently towards team goa...
532,Data Engineer,In Time Tec,"Jaipur, Bangalore/Bengaluru",3-7,"data, scala, pyspark, interpersonal skills, data pipeline, tools, sql, postgresql",In Time Tec is an award-winning IT & software company. In Time Tec offers progressive s...
533,Data Engineer,Ankercloud,Bangalore/Bengaluru,3-5,"Hadoop, AWS, Hive, Glue, Amazon Redshift, Data Pipeline, Lamda, emr","Experience with Data Analytics services like EMR, Glue, Athena, Kinesis, MSK, Elasticse..."
534,Data Engineer,Superior Group,Bangalore/Bengaluru,4-8,"Automation, Pharma, Analytical, Schema, OLAP, Scheduling, DBMS, Business intelligence","Job Scheduling, automation experience is mustBuild the infrastructure required for opti..."
535,Data Engineer,Tranzita Systems,Bangalore/Bengaluru,2-5,"Pandas, Python, SQL, Data Engineering, Data","Provide technical guidance and mentorship to junior data engineers, as needed. . Desire..."
536,Data Engineer- Scientist Role.,ERM Placement Services (p) Ltd.,"Hybrid - Kolkata, Bangalore/Bengaluru, Delhi / NCR",5-8,"data engineering, python, Machine Learning, sql, Machine, Data, Engineering",Job opening with a Big 4 management consulting.JD: Data Engineer- ScientistExp range: 5...
537,DATA Engineer Scientist,ERM Placement Services (p) Ltd.,"Hybrid - Kolkata, Gurgaon/Gurugram, Bangalore/Bengaluru",5-7,"spark, data engineering, sql, Data, Engineering",Connecting you for a role in a big4 management consulting company. DATA ENGINEER-Scient...
538,Data Engineer,Diverse Lynx,Bangalore/Bengaluru,1-5,"Data Engineer, professional, data engineering, data",Liaising with coworkers and clients to elucidate the requirements for each task. Concep...
539,Data engineer,Diverse Lynx,Bangalore/Bengaluru,1-5,"Data engineer, professional, data, data engineering",Liaising with coworkers and clients to elucidate the requirements for each task. Concep...
540,Data Engineer,Smiths,Bangalore/Bengaluru,1-4,"ERP, System integration, Machine learning, Oracle, Business intelligence, Data mining, Analytics, Monitoring",Responsible for designing and building the ingestion and transformation of data pipelin...
541,Data Engineer,Diverse Lynx,Bangalore/Bengaluru,5-8,"Analytical, Datastage, Manager Technology, Database, Informatica, big data, Data warehousing, SQL",Experience in working in ETL for the purpose of creating data marts for analytical purp...
542,Data Engineer,Novotree Minds Consulting,Bangalore/Bengaluru,2-5,"Hive, Shell Scripting, Scala, Hadoop, Big Data, Data Engineer, Spark, Web Services",Strong experience with SPARK(Scala/PySpark) Expertise in SQL/HQL. Experience in Data la...
543,Data Engineer,Response Informatics,Bangalore/Bengaluru,1-4,"Conceptualization, big data, Testing, Data Engineering, Data, Software testing",Liaising with coworkers and clients to elucidate the requirements for each task. Concep...
544,Data Engineer,Huntmatic Global,"Bangalore/ Bengaluru, Karnataka",4-6,"Data Engineering, Data Pipeline, Python, SQL, Datafactory, SCALA, Big Data, Data Lake",Good understanding of data warehousing fundamentals and prior experience of building da...
545,Data Engineer,Diverse Lynx,Bangalore/Bengaluru,1-5,"Data Engineer, Data Engineering, Data",Liaising with coworkers and clients to elucidate the requirements for each task. Concep...
546,Data Engineer -Python - Pyspark - SQL - Bigdata,Chubb,Bangalore/Bengaluru,6-11,"Pyspark, Spark, Python, SQL, Hive, Data Engineering, Hadoop, Big Data","Greetings! We are looking for Data Engineer with experience in Python, PYSPARK, SQL, Ha..."
547,Data Engineer (India Remote),Token Metrics,Bangalore/Bengaluru,1-3,"C++, Data modeling, Analytical, Machine learning, Schema, Reconciliation, JSON, MongoDB",Token Metrics is seeking a multi-talented Big Data Engineer to facilitate the operation...
548,Data Engineer,Concerto.ai,Bengaluru,6-11,"Computer science, metadata, NoSQL, Data structures, Healthcare, Operations, Analytics, Private equity","Build the infrastructure required for optimal extraction, transformation, and loading o..."
549,Data Engineer,Kanini Vanporul Systems Llp,"Noida, Pune, Chennai, Coimbatore, Bangalore/Bengaluru",4-7,"IntelliJ, Maven, Cloud computing, GIT, GCP, Eclipse, SCALA, Software development life cycle",Requirements. . . . . . . . Minimum4 years of experience in Big Data technologies . . ....
550,Data Engineer,Placewell Solutions,Bangalore/Bengaluru,4-9,"Date Engineer, python, Data Engineering, pyspark, data structures, data pipeline architecture, sql knowledge, aws big data","Build the infrastructure required for optimal extraction, transformation, and loading o..."
551,Data Engineer II,Akamai,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3-5,"Engineering services, Automation, Architecture, Data modeling, Analytical, Process improvement, Shell scripting, PLSQL",Do what you love . To be successful in this role you will: . Have 3 years of relevant e...
552,Data Engineer,TMD - The Modern Dimension,"New Delhi, Bangalore/Bengaluru",6-11,"Nosql, Relational Sql, Data Pipeline, Scala, C + +, Hadoop, Big Data, Data Engineer","Responsibilities 4+ yrs of Experience building and optimizing big data data pipelines, ..."
553,Data Engineer,RDA Labs,Bangalore/Bengaluru,5-7,"MS SQL, GIT, IVR, Architecture, devops, Database, power bi, Troubleshooting","Required Skills Very Good Knowledge of SQL . (Both DML and DDL), MS SQL Server preferre..."
554,Data Engineer,Clairvoyant India,"Bangalore/ Bengaluru, Karnataka",3-5,"data warehousing, SQL Queries, ETL, sql, Data Engineering, Query, Warehouse, Data","Experience with AWS EMR, AWS Glue, AWS Lambda, Kinesis, RedshiftShould have good analyt..."
555,Data Engineer,RDAlabs,Remote,5-9,"power bi, ETL, Java, Data Engineering, Data, Bi","Very Good Knowledge of SQL (Both DML and DDL), MS SQL Server preferred Very Good Knowle..."
556,Data Engineer,Ascendion Engineering,Remote,4-9,"Pyspark, Azure Databricks, SQL, Microsoft Azure, Data, Data Engineering",Minimum Qualifications: . 5-9 Years of Minimum Experience Experience a community of cha...
557,Data Engineer,Autodesk,Bangalore/Bengaluru,3-8,"RCA, Automation, Application support, NoSQL, Enterprise applications, Data processing, Business intelligence, Distribution system",Minimum Qualifications Preferred Qualifications Deep understanding on REST fundamentals...
558,Data Engineer,Tekshapers Software Solutions,Bangalore/Bengaluru,2-4,"Mining, ERP, NoSQL, RDBMS, Machine learning, Agile, Data processing, CRM",Liaising with coworkers and clients to elucidate the requirements for each task. Concep...
559,Data Engineer,EXAMROOM.AI India,"Bangalore/ Bengaluru, Karnataka",4-9,"Python, hive, hadoop, Data Warehousing, etl, aws, hbase, SQL",Experience handling overall projects / migrations from scratch. Skills and Requirements...
560,Data Engineer,Cermati.com,Bangalore/Bengaluru,1-3,"Computer science, Linux, Coding, Debugging, Javascript, DNS, OLAP, HTTP","Contribute to all aspects of the software development lifecycle including design, devel..."
561,PostgreSQL Data Engineers,Axcess Tech Systems India Pvt Ltd,Bangalore/Bengaluru,2-4,"Performance tuning, Automation, MS SQL, ISO, Data modeling, Database design, Database administration, Application development",The SQL Server Data Engineer will be responsible for the development and sustainment of...
562,Data Engineer,Skillety,"Pune, Gurgaon/Gurugram, Bangalore/Bengaluru",1-4,"Staffing, GCP, Agile, data governance, Data processing, Data quality, big data, Operations","Designing and implementing data pipelines to collect, clean, and transform data from va..."
563,Data Engineer,Hangar Worldwide,Bangalore/Bengaluru,4-7,"Automation, MS project, Excel, Architecture, Infrastructure design, Visio, Powerpoint, SQL","Most coursework towards a Bachelors degree . Snowflake, Matillion skills Understand the..."
564,Data Engineer,Clairvoyant India Pvt. Ltd,Bangalore/Bengaluru,4-7,"Unix, Performance tuning, Coding, MIS, Debugging, Machine learning, Analytics, SQL","Must be able to integrate quickly into the team and work skills, ability to take owners..."
565,Data Engineer,Heidelberg,"Hybrid - Chennai, Tamil Nadu",5-8,"NoSQL, MySQL, elt, Devops, sql, python, aws cloud, Azure Cloud",Data Engineer / ArchitektTogether with the Sales and Service Units in the markets the S...
566,Data Engineer,Indorama,Bangalore/Bengaluru,1-4,"Linux, Coding, Debugging, Javascript, DNS, OLAP, HTTP, Ruby","Experience in different storage technologies: OLTP like postgres, OLAP like redshift, G..."
567,Data Engineer,Golden Opportunities,Bangalore/Bengaluru,4-9,"data engineering, Azure Data Factory, Pyspark, Azure, Data Management, Data Engineer, ADP, Engineering",Incumbent will be responsible for leading projects which are in the nature of core migr...
568,Data Engineer,Talent21,Remote,5-8,"etl pipelines, apache, Aws Cloud, hadoop, Data Engineering, Cloud, ETL, Data",Dear Candidates We have openings for Data Engineer with REMOTE Opportunities.Role: Data...
569,Data Engineer,Eurofins,Bangalore/Bengaluru,4-6,"IT services, MS SQL, metadata, Manager Quality Assurance, Powershell, Information security, Data quality, microsoft",The Data Engineer analyst: Analyses approved requirements from stakeholders (across IT ...
570,Data Engineer,Blue Ocean Ventures (BOV),Bangalore/Bengaluru,2-5,"Backend, SSAS, spark, Automation tools, Hadoop, OLAP, Toad, sqoop","OLAP, SSAS and MDX experience . Dimensional modeling experience Hadoop Components exper..."
571,Data Engineer,Ascendion Engineering,Bangalore/Bengaluru,7-14,"Computer science, Data analysis, Database design, Consulting, Programming, Data quality, SOW, Predictive modeling",a Master s is a plus Data engineering certification (eg IBM Certified Data Engineer) is...
572,Data Engineer,Sigma Allied Services,Bangalore/Bengaluru,10-17,"Data Engineer, Data Engineering, Data","Bachelors or Masters degree in Computer Science, Engineering, or a related fieldShould ..."
573,Data Engineer,Diverse Lynx,Bangalore/Bengaluru,2-6,"Customer acquisition, T-SQL, Executive, Scalability, Infrastructure, big data, Operations, AWS","Build the infrastructure required for optimal extraction, transformation, and loading o..."
574,Data Engineer,Simpl,Bengaluru,1-5,"Computer science, Usage, neo4j, Focus, Finance, query, Credit underwriting, Data structures","Should we store this . in Redshift, in flat files in S3, or somewhere else . - How shou..."
575,Data Engineer,UST Product Engineering,"Hybrid - Pune, Maharashtra, Chennai, Tamil Nadu, Bangalore/ Bengaluru, Karnataka",6-10,"AWS, NOSQL, SQL, Data Engineering, Data",Mandatory - . Strong experience on Cloud platform AWS preferable. Strong experience in ...
576,Data Engineer,ERM Placement Services (p) Ltd.,"Hybrid - Kolkata, Pune, Chennai, Bangalore/Bengaluru, Mumbai (All Areas)",4-9,"Azure, Hadoop, Data Engineering, Microsoft Azure, Data",PL / SQL Server development experienceNoSQL databases experienceDimensional modeling ex...
577,Hodoop+hive+HDFS Data engineer,ERM Placement Services (p) Ltd.,"Hybrid - Kolkata, Pune, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",4-9,"hadoop, components, Hive, data mining, sqoop, hbase, Data, Data Engineering","OLAP, SSAS and MDX experienceHands-on experience with SQL database designHadoop Compone..."
578,Solution Architect Data Engineer,Net Connect,Bangalore/Bengaluru,7-10,"ProC, GCP, spark, devops, SCALA, Cloud, Agile, Solution Architect",Present your GCP Data engineering experience when communicating with clients on their r...
579,Data Engineer,Net Connect,Bangalore/Bengaluru,2-3,"Solution design, metadata, NoSQL, Data management, SCALA, Data quality, data visualization, Usability testing",Hands on and deep experience working with Google Data Products (e.gExperience in Spark ...
580,Data Engineer,Slice,Bangalore/Bengaluru,6-8,"query optimization, NoSQL, MySQL, Schema, OLAP, MongoDB, microsoft, Analytics","Work closely with Engineering and Analytics teams to assist in Schema Designing, Normal..."
581,Data Engineer,Wenger & Watson,Bangalore/Bengaluru,1-6,"python, Azure, Data bricks, Spark, Sql, Bricks, Data, Microsoft Azure",THE ROLE This role is related to a resource who would be working as Data Engineer . Thi...
582,Data Engineer,Unusual Hire,Bengaluru,3-5,"Computer science, Data management, Data structures, OLAP, Data quality, Oracle, Business intelligence, OLTP","3-5 years of experience developing, delivering, and / or supporting data engineering, a..."
583,Data Engineer,Ringcentral,Bangalore/Bengaluru,4-6,"Product management, metadata, NoSQL, cassandra, Schema, Data structures, Analytics, SQL","Build the infrastructure required for optimal extraction, transformation, and loading o..."
584,Data Engineer,Bookee,Bangalore/Bengaluru,1-4,"Payroll, Change management, Linux, Production support, Problem management, Windows, Apache, Troubleshooting","Team support, experience sharing, code supervising What youll need . At least seven yea..."
585,Data Engineer,STATS PERFORM,Bangalore/Bengaluru,2-5,"Performance tuning, Postgresql, MySQL, Agile, Perl, Informatica, SSIS, SDLC",As a Data Engineer you will work with the latest development tools to design and build ...
586,DATA Engineer,ERM Placement Services (p) Ltd.,"Kolkata, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",4-9,"power bi, Tableau, data engineering, Data, Bi, Engineering","Roles and Responsibilities DATA ENGINEER (POWER BI, TABLEAU)Desired Candidate Profile 4..."
587,Data Engineer(ADF/ETL),Gainwell Technologies,Bangalore/Bengaluru,5-6,"Computer science, MS SQL, Data analysis, Data management, Agile, SSIS, Business intelligence, Analytics","Build the infrastructure required for optimal extraction, transformation, and loading o..."
588,Data Engineer - DPaaS Foundation POD - Offshore 4,Ascendion Engineering,Bangalore/Bengaluru,2-6,"Data migration, Cloud, SQL, Python, Offshore, Data, Migration, Foundation",Must Haves: . Solid experience with building pipelines in Azure (Azure DataBricks & Dat...
589,Data Engineer,Corestrat Labs,Bangalore/Bengaluru,3-5,"Computer science, C++, Multithreading, GIT, NoSQL, Linux, Memory management, SQL","Preferred experience with AWS cloud services: EC2, EMR, RDS, Redshift, streamprocessing..."
590,Data Engineer,Corner Tree Consulting,Bangalore/Bengaluru,3-5,"Customer acquisition, GCP, MySQL, Schema, Data structures, Operations, Analytics, SQL","Build the infrastructure required for optimal extraction, transformation, and loading o..."
591,Data Engineer,Diverse Lynx,Bangalore/Bengaluru,1-5,"data cleansing, Cloud, Programming, Management, Technical support, SQL, data, technical",plus model management experience in on-prem and cloud modelling environments)Activities...
592,Data Engineer / Power BI,Andor Tech,Bangalore/Bengaluru,5-8,"Bi Testing, Data modeling, power bi, Data quality, HR, alteryx, Testing, Hrsd","Skilled in PowerBI (reporting, visualization) and / or Alteryx (data blending, harmoniz..."
593,Data Engineer,Tata Technologies,"Thane, Maharashtra",3-5,"Data Engineering, Airflow, Pyspark, Hive, Hadoop, AWS, Data, Engineering",Domain Knowledge: . Should be capable of carrying out the following operations on the d...
594,Data Engineer,Trelleborg Ab,Bangalore/Bengaluru,5-8,"Automation, Data migration, Data modeling, Coding, Analytical, Stored procedures, microsoft, Project delivery",Bachelor / masters degree with information technology background or equivalent . At-lea...
595,Data Engineer,Andor Tech,Bangalore/Bengaluru,2-7,"Microstrategy, Networking, Db2, RDBMS, Coding, Oracle, Teradata, Middleware","Translates business requirements and specifications into logical program designs, modul..."
596,Data Engineer,Streamhub,Bengaluru,1-4,"Cloud computing, Architecture, GCP, Data modeling, Machine learning, MongoDB, big data, Analytics",You will learn this on the job. - Experience with cloud computing - AWS or GCP. - Prove...
